documents__category_group_code,documents__category_group_name,documents__category_name,documents__distance,time,tag,base_score,쇼핑보너스,관광보너스,맛집보너스,score(0~10)
AD5,숙박,여행 > 숙박 > 호텔,2141,아침,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3346,아침,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,576,아침,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3671,아침,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,1623,아침,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4432,아침,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4168,아침,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4617,아침,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4535,아침,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",1464,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2059,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4195,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4646,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",1759,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4948,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2634,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4740,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3959,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3936,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2703,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1183,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4262,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2251,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",404,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",251,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4410,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4416,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1773,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4238,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",280,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2312,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 게스트하우스,2610,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4217,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",462,오전,맛집,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",4564,오전,맛집,0,0,0,3,3
FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",4681,오전,맛집,0,0,0,3,3
FD6,음식점,음식점,4749,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식 > 냉면,3879,오전,맛집,0,0,0,3,3
FD6,음식점,"음식점 > 한식 > 해물,생선 > 추어",3172,오전,맛집,0,0,0,3,3
CE7,카페,음식점 > 카페,2949,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2626,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4306,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3888,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4723,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4790,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4017,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3581,오전,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4804,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2605,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3343,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2181,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2020,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",659,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4978,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2663,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3193,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2240,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4415,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3523,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2057,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3155,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2681,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1150,오전,맛집,0,0,0,0,0
FD6,음식점,음식점 > 중식 > 중국요리,4866,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 일식 > 일식집,4889,오전,맛집,0,0,0,3,3
CE7,카페,음식점 > 카페,2612,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2687,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2912,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4087,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4973,오전,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4191,오전,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",4740,오전,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",4278,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3321,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3451,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2591,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3361,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2890,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4829,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2475,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2946,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2254,오전,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3433,오전,맛집,0,0,0,0,0
FD6,음식점,음식점 > 양식,4262,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식,3421,오전,맛집,0,0,0,3,3
FD6,음식점,"음식점 > 일식 > 돈까스,우동",3960,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식 > 냉면,4881,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식,4362,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식 > 해장국,3401,오전,맛집,0,0,0,3,3
FD6,음식점,음식점 > 뷔페,4385,오전,맛집,0,0,0,3,3
CE7,카페,음식점 > 카페,4260,오전,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4463,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3049,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4023,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1003,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3450,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2225,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2189,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4932,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3560,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4564,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4044,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 게스트하우스,4519,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2268,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",134,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4081,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3615,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3994,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4325,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4960,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3236,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4388,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1094,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2900,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4383,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3044,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3386,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",4229,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",4977,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",2010,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3405,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3334,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4017,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3362,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",1978,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3698,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3144,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2008,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2549,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",3386,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",2360,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 문화원",3538,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3800,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3059,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3070,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4488,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3841,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2549,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1192,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",1891,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4230,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2791,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2344,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3021,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1179,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4728,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3413,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1996,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2333,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3390,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1343,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2131,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2374,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3685,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",1735,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 도보여행",2740,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",1628,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",3183,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",1450,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마파크",2789,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",3075,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 도보여행 > 서울한양도성",3704,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",2836,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",4912,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 전망대",3733,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",1970,점심,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 테마거리",2111,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4755,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2044,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4768,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3883,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2258,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4809,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4473,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3068,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2058,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3353,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3175,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2826,점심,맛집,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4935,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",3813,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",4383,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",3629,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",2497,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",2839,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4752,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4749,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",3475,점심,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 박물관",2690,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4233,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2977,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2674,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4322,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3519,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2570,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,1342,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4743,점심,맛집,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4216,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2762,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3642,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3527,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2321,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4630,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3697,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2677,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2564,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4551,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2886,점심,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2642,점심,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3611,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3692,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3761,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3182,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4804,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4038,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2514,오후,맛집,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3208,오후,맛집,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",4877,오후,맛집,0,0,0,3,3
CE7,카페,음식점 > 카페,3895,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3326,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3095,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3470,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2639,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4467,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4332,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4879,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1962,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3316,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4665,오후,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4229,오후,맛집,0,0,0,0,0
FD6,음식점,음식점 > 양식,3697,오후,맛집,0,0,0,3,3
FD6,음식점,"음식점 > 한식 > 해물,생선",3709,오후,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식 > 냉면,2354,오후,맛집,0,0,0,3,3
FD6,음식점,음식점 > 뷔페,3870,오후,맛집,0,0,0,3,3
FD6,음식점,음식점 > 한식,4886,오후,맛집,0,0,0,3,3
FD6,음식점,음식점 > 양식 > 이탈리안,3935,오후,맛집,0,0,0,3,3
FD6,음식점,음식점 > 뷔페,2747,오후,맛집,0,0,0,3,3
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",4417,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 계곡",3471,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",1975,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",1930,저녁,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4058,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3713,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4288,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3760,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4696,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4753,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3749,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",4673,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",3221,저녁,맛집,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 도자기,도예촌",3476,저녁,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",3957,저녁,맛집,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 문화원",3615,저녁,맛집,0,0,0,0,0
FD6,음식점,음식점 > 뷔페,4999,저녁,맛집,0,0,0,3,3
CE7,카페,음식점 > 카페,3923,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4536,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2039,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4566,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4219,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4118,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,2521,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4958,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,3148,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,1423,저녁,맛집,0,0,0,0,0
CE7,카페,음식점 > 카페,4996,저녁,맛집,0,0,0,0,0
